Date,Image Name,Resolution,Size (bytes),Image Path,Brisque_Score,Quality_Assessment
10-05-2023,10-05-2023/100326080_2023-05-09_2.jpg,360 x 480,22200,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100326080_2023-05-09_2.jpg"")",18.518412611988396,Good quality and clarity
10-05-2023,10-05-2023/100326589_2023-05-09_2.jpg,480 x 640,43107,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100326589_2023-05-09_2.jpg"")",20.62343273268604,Good quality and clarity
10-05-2023,10-05-2023/100326930_2023-05-09_2.jpg,480 x 640,52912,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100326930_2023-05-09_2.jpg"")",23.74882057669751,Good quality and clarity
10-05-2023,10-05-2023/100328799_2023-05-09_2.jpg,480 x 360,29757,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100328799_2023-05-09_2.jpg"")",24.269422315423952,Good quality and clarity
10-05-2023,10-05-2023/100329157_2023-05-09_2.jpg,360 x 480,30235,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100329157_2023-05-09_2.jpg"")",28.331888124410597,Good quality and clarity
10-05-2023,10-05-2023/100329208_2023-05-09_2.jpg,480 x 640,43335,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100329208_2023-05-09_2.jpg"")",30.431457800725497,Poor quality and clarity
10-05-2023,10-05-2023/100331397_2023-05-09_2.jpg,480 x 640,32321,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100331397_2023-05-09_2.jpg"")",28.67588699984887,Good quality and clarity
10-05-2023,10-05-2023/100331501_2023-05-09_2.jpg,480 x 642,35654,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100331501_2023-05-09_2.jpg"")",23.756594517215234,Good quality and clarity
10-05-2023,10-05-2023/100331777_2023-05-09_2.jpg,480 x 853,56216,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100331777_2023-05-09_2.jpg"")",21.565243841830664,Good quality and clarity
10-05-2023,10-05-2023/100335945_2023-05-09_2.jpg,480 x 640,23072,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100335945_2023-05-09_2.jpg"")",35.95059739574171,Poor quality and clarity
10-05-2023,10-05-2023/100338100_2023-05-09_2.jpg,360 x 480,22124,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100338100_2023-05-09_2.jpg"")",8.665746027387485,Good quality and clarity
10-05-2023,10-05-2023/100338872_2023-05-09_2.jpg,480 x 640,63493,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100338872_2023-05-09_2.jpg"")",27.00844529631908,Good quality and clarity
10-05-2023,10-05-2023/100339078_2023-05-09_2.jpg,480 x 640,20379,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100339078_2023-05-09_2.jpg"")",40.57245036126184,Poor quality and clarity
10-05-2023,10-05-2023/100339301_2023-05-09_2.jpg,480 x 1064,42368,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100339301_2023-05-09_2.jpg"")",39.88130103285525,Poor quality and clarity
10-05-2023,10-05-2023/100339364_2023-05-09_2.jpg,480 x 360,25685,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100339364_2023-05-09_2.jpg"")",28.633989134407187,Good quality and clarity
10-05-2023,10-05-2023/100339927_2023-05-09_2.jpg,480 x 640,16249,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100339927_2023-05-09_2.jpg"")",49.445715261022514,Poor quality and clarity
10-05-2023,10-05-2023/100340278_2023-05-09_2.jpg,480 x 640,34028,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100340278_2023-05-09_2.jpg"")",23.62485685637816,Good quality and clarity
10-05-2023,10-05-2023/100341433_2023-05-09_2.jpg,360 x 480,25942,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100341433_2023-05-09_2.jpg"")",18.629755510185618,Good quality and clarity
10-05-2023,10-05-2023/100342254_2023-05-09_2.jpg,480 x 640,41267,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100342254_2023-05-09_2.jpg"")",14.168617483481029,Good quality and clarity
10-05-2023,10-05-2023/100342255_2023-05-09_2.jpg,270 x 480,34060,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100342255_2023-05-09_2.jpg"")",39.03824268183391,Poor quality and clarity
10-05-2023,10-05-2023/100342516_2023-05-09_2.jpg,480 x 640,35319,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100342516_2023-05-09_2.jpg"")",26.28664043326259,Good quality and clarity
10-05-2023,10-05-2023/100342543_2023-05-09_2.jpg,360 x 480,24244,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100342543_2023-05-09_2.jpg"")",18.5681851547441,Good quality and clarity
10-05-2023,10-05-2023/100344661_2023-05-09_2.jpg,360 x 480,24295,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100344661_2023-05-09_2.jpg"")",25.081907349450006,Good quality and clarity
10-05-2023,10-05-2023/100344666_2023-05-09_2.jpg,480 x 640,40324,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100344666_2023-05-09_2.jpg"")",16.183326866884016,Good quality and clarity
10-05-2023,10-05-2023/100349699_2023-05-09_2.jpg,480 x 360,1872,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100349699_2023-05-09_2.jpg"")",nan,Poor quality and clarity
10-05-2023,10-05-2023/100350191_2023-05-09_2.jpg,360 x 480,34393,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100350191_2023-05-09_2.jpg"")",28.71035345841537,Good quality and clarity
10-05-2023,10-05-2023/100353656_2023-05-09_2.jpg,480 x 640,29029,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100353656_2023-05-09_2.jpg"")",65.70189226795648,Poor quality and clarity
10-05-2023,10-05-2023/100354469_2023-05-09_2.jpg,480 x 640,36734,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100354469_2023-05-09_2.jpg"")",23.541458662368512,Good quality and clarity
10-05-2023,10-05-2023/100357483_2023-05-09_2.jpg,480 x 640,43404,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100357483_2023-05-09_2.jpg"")",16.768422045350434,Good quality and clarity
10-05-2023,10-05-2023/100357487_2023-05-09_2.jpg,360 x 480,24191,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100357487_2023-05-09_2.jpg"")",10.985836469853524,Good quality and clarity
10-05-2023,10-05-2023/100357488_2023-05-09_2.jpg,480 x 640,35969,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100357488_2023-05-09_2.jpg"")",16.595852452035132,Good quality and clarity
10-05-2023,10-05-2023/100357501_2023-05-09_2.jpg,480 x 640,19182,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100357501_2023-05-09_2.jpg"")",41.50112647678188,Poor quality and clarity
10-05-2023,10-05-2023/100357513_2023-05-09_2.jpg,480 x 640,33054,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100357513_2023-05-09_2.jpg"")",22.247185393177546,Good quality and clarity
10-05-2023,10-05-2023/100360210_2023-05-09_2.jpg,480 x 640,36479,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100360210_2023-05-09_2.jpg"")",32.472012872448516,Poor quality and clarity
10-05-2023,10-05-2023/100360932_2023-05-09_2.jpg,480 x 1074,37773,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100360932_2023-05-09_2.jpg"")",38.056982703331045,Poor quality and clarity
10-05-2023,10-05-2023/100361269_2023-05-09_2.jpg,360 x 480,35209,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100361269_2023-05-09_2.jpg"")",29.24338629234157,Good quality and clarity
10-05-2023,10-05-2023/100362933_2023-05-09_2.jpg,480 x 1013,38912,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100362933_2023-05-09_2.jpg"")",37.64285925668136,Poor quality and clarity
10-05-2023,10-05-2023/100364695_2023-05-09_2.jpg,360 x 480,27752,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100364695_2023-05-09_2.jpg"")",21.4241671014332,Good quality and clarity
10-05-2023,10-05-2023/100365993_2023-05-09_2.jpg,480 x 1009,11007,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100365993_2023-05-09_2.jpg"")",72.80113951625364,Poor quality and clarity
10-05-2023,10-05-2023/100367802_2023-05-09_2.jpg,480 x 640,36499,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100367802_2023-05-09_2.jpg"")",22.72186310405786,Good quality and clarity
10-05-2023,10-05-2023/100371287_2023-05-09_2.jpg,360 x 480,23922,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100371287_2023-05-09_2.jpg"")",14.374124137251982,Good quality and clarity
10-05-2023,10-05-2023/100371326_2023-05-09_2.jpg,480 x 642,26821,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100371326_2023-05-09_2.jpg"")",27.379477596295004,Good quality and clarity
10-05-2023,10-05-2023/100371710_2023-05-09_2.jpg,480 x 640,65640,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100371710_2023-05-09_2.jpg"")",25.240700239527285,Good quality and clarity
10-05-2023,10-05-2023/100373143_2023-05-09_2.jpg,480 x 1066,45752,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100373143_2023-05-09_2.jpg"")",44.85084118184565,Poor quality and clarity
10-05-2023,10-05-2023/100373154_2023-05-09_2.jpg,480 x 640,50459,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100373154_2023-05-09_2.jpg"")",16.143392563881292,Good quality and clarity
10-05-2023,10-05-2023/100373155_2023-05-09_2.jpg,480 x 640,34719,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100373155_2023-05-09_2.jpg"")",14.704199676816728,Good quality and clarity
10-05-2023,10-05-2023/100374030_2023-05-09_2.jpg,360 x 480,24763,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100374030_2023-05-09_2.jpg"")",27.191047152131063,Good quality and clarity
10-05-2023,10-05-2023/100377365_2023-05-09_2.jpg,480 x 640,37050,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100377365_2023-05-09_2.jpg"")",32.382515792130306,Poor quality and clarity
10-05-2023,10-05-2023/100377947_2023-05-09_2.jpg,480 x 640,52196,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100377947_2023-05-09_2.jpg"")",17.169610378343776,Good quality and clarity
10-05-2023,10-05-2023/100377955_2023-05-09_2.jpg,360 x 480,46208,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100377955_2023-05-09_2.jpg"")",42.90750225497854,Poor quality and clarity
10-05-2023,10-05-2023/100378391_2023-05-09_2.jpg,360 x 480,13921,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100378391_2023-05-09_2.jpg"")",34.39871038825683,Poor quality and clarity
10-05-2023,10-05-2023/100379656_2023-05-09_2.jpg,480 x 1063,56061,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100379656_2023-05-09_2.jpg"")",17.950231539905275,Good quality and clarity
10-05-2023,10-05-2023/100382101_2023-05-09_2.jpg,480 x 640,24945,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100382101_2023-05-09_2.jpg"")",44.47316707952402,Poor quality and clarity
10-05-2023,10-05-2023/100382859_2023-05-09_2.jpg,480 x 640,39488,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100382859_2023-05-09_2.jpg"")",20.765068398946568,Good quality and clarity
10-05-2023,10-05-2023/100382863_2023-05-09_2.jpg,360 x 480,20971,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100382863_2023-05-09_2.jpg"")",11.861538459651882,Good quality and clarity
10-05-2023,10-05-2023/100382960_2023-05-09_2.jpg,480 x 640,36885,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100382960_2023-05-09_2.jpg"")",24.194241976943175,Good quality and clarity
10-05-2023,10-05-2023/100383186_2023-05-09_2.jpg,480 x 1064,46823,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100383186_2023-05-09_2.jpg"")",25.260658366218394,Good quality and clarity
10-05-2023,10-05-2023/100383199_2023-05-09_2.jpg,480 x 640,21393,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100383199_2023-05-09_2.jpg"")",40.875390234498894,Poor quality and clarity
10-05-2023,10-05-2023/100383932_2023-05-09_2.jpg,480 x 640,49991,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100383932_2023-05-09_2.jpg"")",18.177668374465583,Good quality and clarity
10-05-2023,10-05-2023/100384790_2023-05-09_2.jpg,480 x 640,48239,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100384790_2023-05-09_2.jpg"")",22.31249929535724,Good quality and clarity
10-05-2023,10-05-2023/100385079_2023-05-09_2.jpg,480 x 640,32620,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100385079_2023-05-09_2.jpg"")",22.832339917234975,Good quality and clarity
10-05-2023,10-05-2023/100385199_2023-05-09_2.jpg,480 x 1030,6563,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100385199_2023-05-09_2.jpg"")",117.70577918691626,Poor quality and clarity
10-05-2023,10-05-2023/100388592_2023-05-09_2.jpg,480 x 640,44574,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100388592_2023-05-09_2.jpg"")",24.452280712500595,Good quality and clarity
10-05-2023,10-05-2023/100388599_2023-05-09_2.jpg,480 x 640,63697,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100388599_2023-05-09_2.jpg"")",36.31521797531215,Poor quality and clarity
10-05-2023,10-05-2023/100390453_2023-05-09_2.jpg,480 x 1039,4398,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100390453_2023-05-09_2.jpg"")",108.02927382989847,Poor quality and clarity
10-05-2023,10-05-2023/100390677_2023-05-09_2.jpg,480 x 641,47243,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100390677_2023-05-09_2.jpg"")",16.318805581833516,Good quality and clarity
10-05-2023,10-05-2023/100390889_2023-05-09_2.jpg,480 x 640,69784,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100390889_2023-05-09_2.jpg"")",28.90229815897473,Good quality and clarity
10-05-2023,10-05-2023/100391327_2023-05-09_2.jpg,480 x 1063,48591,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100391327_2023-05-09_2.jpg"")",13.621230260535611,Good quality and clarity
10-05-2023,10-05-2023/100392307_2023-05-09_2.jpg,480 x 640,39674,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100392307_2023-05-09_2.jpg"")",26.57061250585477,Good quality and clarity
10-05-2023,10-05-2023/100394012_2023-05-09_2.jpg,480 x 1020,34029,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100394012_2023-05-09_2.jpg"")",24.692207219384244,Good quality and clarity
10-05-2023,10-05-2023/100398256_2023-05-09_2.jpg,215 x 480,13572,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100398256_2023-05-09_2.jpg"")",16.4045105656937,Good quality and clarity
10-05-2023,10-05-2023/100401945_2023-05-09_2.jpg,480 x 637,43771,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100401945_2023-05-09_2.jpg"")",25.744923803159253,Good quality and clarity
10-05-2023,10-05-2023/100401968_2023-05-09_2.jpg,480 x 851,24720,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100401968_2023-05-09_2.jpg"")",33.217392845071885,Poor quality and clarity
10-05-2023,10-05-2023/100403688_2023-05-09_2.jpg,233 x 480,14645,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100403688_2023-05-09_2.jpg"")",18.900999071393215,Good quality and clarity
10-05-2023,10-05-2023/100403957_2023-05-09_2.jpg,480 x 640,59921,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100403957_2023-05-09_2.jpg"")",22.124539485370377,Good quality and clarity
10-05-2023,10-05-2023/100403964_2023-05-09_2.jpg,480 x 1064,61654,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100403964_2023-05-09_2.jpg"")",19.59581544212935,Good quality and clarity
10-05-2023,10-05-2023/100404827_2023-05-09_2.jpg,480 x 640,6939,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100404827_2023-05-09_2.jpg"")",66.03005220450333,Poor quality and clarity
10-05-2023,10-05-2023/100406635_2023-05-09_2.jpg,480 x 1010,37864,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100406635_2023-05-09_2.jpg"")",34.460377968569986,Poor quality and clarity
10-05-2023,10-05-2023/100407009_2023-05-09_2.jpg,480 x 640,47484,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100407009_2023-05-09_2.jpg"")",24.07964281696829,Good quality and clarity
10-05-2023,10-05-2023/100409219_2023-05-09_2.jpg,360 x 480,15961,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100409219_2023-05-09_2.jpg"")",27.51870399147819,Good quality and clarity
10-05-2023,10-05-2023/100409359_2023-05-09_2.jpg,480 x 360,22446,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100409359_2023-05-09_2.jpg"")",36.073242327162774,Poor quality and clarity
10-05-2023,10-05-2023/100409415_2023-05-09_2.jpg,480 x 640,39367,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100409415_2023-05-09_2.jpg"")",17.187361027709784,Good quality and clarity
10-05-2023,10-05-2023/100409500_2023-05-09_2.jpg,480 x 640,45389,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100409500_2023-05-09_2.jpg"")",17.46772501673567,Good quality and clarity
10-05-2023,10-05-2023/100409549_2023-05-09_2.jpg,360 x 480,22399,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100409549_2023-05-09_2.jpg"")",13.187292632164002,Good quality and clarity
10-05-2023,10-05-2023/100410820_2023-05-09_2.jpg,360 x 480,28493,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100410820_2023-05-09_2.jpg"")",28.024070718980028,Good quality and clarity
10-05-2023,10-05-2023/100411303_2023-05-09_2.jpg,480 x 638,44342,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100411303_2023-05-09_2.jpg"")",32.916244967972005,Poor quality and clarity
10-05-2023,10-05-2023/100413234_2023-05-09_2.jpg,480 x 640,3748,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100413234_2023-05-09_2.jpg"")",95.04479246510797,Poor quality and clarity
10-05-2023,10-05-2023/100413706_2023-05-09_2.jpg,221 x 480,2291,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100413706_2023-05-09_2.jpg"")",81.89526644348243,Poor quality and clarity
10-05-2023,10-05-2023/100415414_2023-05-09_2.jpg,480 x 640,16877,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100415414_2023-05-09_2.jpg"")",40.567646583229674,Poor quality and clarity
10-05-2023,10-05-2023/100415752_2023-05-09_2.jpg,480 x 1013,41824,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100415752_2023-05-09_2.jpg"")",25.8217475960258,Good quality and clarity
10-05-2023,10-05-2023/100416731_2023-05-09_2.jpg,480 x 640,39683,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100416731_2023-05-09_2.jpg"")",26.287907739884503,Good quality and clarity
10-05-2023,10-05-2023/100416735_2023-05-09_2.jpg,480 x 640,25894,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100416735_2023-05-09_2.jpg"")",34.37579698746114,Poor quality and clarity
10-05-2023,10-05-2023/100418441_2023-05-09_2.jpg,480 x 640,33241,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100418441_2023-05-09_2.jpg"")",33.864569001774356,Poor quality and clarity
10-05-2023,10-05-2023/100418969_2023-05-09_2.jpg,359 x 480,22784,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100418969_2023-05-09_2.jpg"")",12.072846599532198,Good quality and clarity
10-05-2023,10-05-2023/100419089_2023-05-09_2.jpg,480 x 1064,27242,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100419089_2023-05-09_2.jpg"")",52.74583588520383,Poor quality and clarity
10-05-2023,10-05-2023/100419108_2023-05-09_2.jpg,480 x 640,2958,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100419108_2023-05-09_2.jpg"")",104.07261047919522,Poor quality and clarity
10-05-2023,10-05-2023/100419285_2023-05-09_2.jpg,360 x 480,22712,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100419285_2023-05-09_2.jpg"")",11.167541883374923,Good quality and clarity
10-05-2023,10-05-2023/100419877_2023-05-09_2.jpg,480 x 640,32799,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100419877_2023-05-09_2.jpg"")",25.896195078762588,Good quality and clarity
10-05-2023,10-05-2023/100421110_2023-05-09_2.jpg,360 x 480,28546,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100421110_2023-05-09_2.jpg"")",13.084999594567279,Good quality and clarity
10-05-2023,10-05-2023/100423455_2023-05-09_2.jpg,480 x 1101,38722,"=HYPERLINK(""https://bnlwestgunileveraf01073.blob.core.windows.net/ba-grooming-metrices-fl-inputs/10-05-2023/100423455_2023-05-09_2.jpg"")",38.46989112585024,Poor quality and clarity
